 # Format: X (mm), Y (mm), Z (mm), t (s), Amplitude(nA), Phase(rad) 
 # Modulation ouput amplitude (V): 0.89996337890625 
 # Modulation output offset (V): -0.4001342937370284 
 # Grid: 1 x 1 
 # Frequency: 520 GHz 

0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 5.507322900000190202e+00 5.148695852381713678e+00 6.581041216850280762e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.144230769230770051e+00 8.489264600000069549e+00 3.517397933385588704e+00 5.783519744873046875e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.975000000000000533e+00 1.138239600000019891e+01 4.887144843285733842e+00 4.921669363975524902e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.119230769230769695e+00 1.443537230000015370e+01 1.613292349220225352e+00 5.690515041351318359e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.950000000000000178e+00 1.747822230000019772e+01 4.171798443139502766e+00 7.326465845108032227e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.094230769230769340e+00 2.062153920000014296e+01 2.609123299462777101e+00 4.835746765136718750e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.924999999999999822e+00 2.378074580000020433e+01 4.714408494306333353e+00 7.019287943840026855e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.069230769230769873e+00 2.668885910000017248e+01 4.429758921491377066e+00 4.963363170623779297e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.900000000000000355e+00 2.957269440000004579e+01 5.362402986396443083e+00 8.908228278160095215e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.044230769230769518e+00 3.265317380000010417e+01 5.335835951634428476e+00 5.406470298767089844e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.875000000000000000e+00 3.584775380000019140e+01 5.510293483508355905e+00 1.225789189338684082e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.019230769230770051e+00 3.879102980000016032e+01 5.572247953916138030e+00 5.943040370941162109e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.850000000000000533e+00 4.166100270000015371e+01 4.832125551095514560e+00 1.669719338417053223e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.994230769230769695e+00 4.454554230000007919e+01 4.928963343528184105e+00 5.298192054033279419e-02
0.000000000000000000e+00 0.000000000000000000e+00 4.825000000000000178e+00 4.747093010000003233e+01 3.385217507567369388e+00 2.061836719512939453e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.969230769230769340e+00 5.038866970000003676e+01 4.190150083917560053e+00 7.032129913568496704e-02
0.000000000000000000e+00 0.000000000000000000e+00 4.799999999999999822e+00 5.324330810000014935e+01 1.587957905774766809e+00 1.657901287078857422e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.944230769230769873e+00 5.612152090000017779e+01 4.779237364842132685e+00 6.243645668029785156e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.775000000000000355e+00 5.898263650000012603e+01 2.797276388402238023e+00 1.011656165122985840e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.919230769230769518e+00 6.181989330000010341e+01 5.429896356707269334e+00 3.245404064655303955e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.750000000000000000e+00 6.471128990000011072e+01 4.663478554875561954e+00 1.408981323242187500e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.894230769230770051e+00 6.752715780000016821e+01 5.514032179207513096e+00 6.265083551406860352e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.725000000000000533e+00 7.039596120000010160e+01 5.431253477140809416e+00 1.742852568626403809e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.869230769230769695e+00 7.321916490000012345e+01 4.864054040588213113e+00 1.227736115455627441e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.700000000000000178e+00 7.607055960000002415e+01 5.440646076970027778e+00 2.262970924377441406e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.844230769230769340e+00 7.892990270000018427e+01 3.326978449794379067e+00 1.568721175193786621e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.674999999999999822e+00 8.191236570000000938e+01 4.707901583363612197e+00 2.551087856292724609e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.819230769230769873e+00 8.500082659999998214e+01 1.481517613159887725e+00 1.139830112457275391e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.650000000000000355e+00 8.793637390000003506e+01 4.191319175967664457e+00 2.626435041427612305e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.794230769230769518e+00 9.101323309999997946e+01 3.090616894152128147e+00 6.848430037498474121e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.625000000000000000e+00 9.404240140000001702e+01 4.852240354838696312e+00 2.653490781784057617e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.769230769230770051e+00 9.704058320000012827e+01 4.702503792941570282e+00 1.115677237510681152e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.600000000000000533e+00 9.992907270000000608e+01 5.582106215032664132e+00 2.975254774093627930e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.744230769230769695e+00 1.028118369000001167e+02 5.340674948511701992e+00 1.398747801780700684e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.575000000000000178e+00 1.057691235000002052e+02 5.564735990694978263e+00 3.391662597656250000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.719230769230769340e+00 1.087958717000001343e+02 5.373924222746581769e+00 1.791610002517700195e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.549999999999999822e+00 1.117876150000001871e+02 5.032439631494608712e+00 3.717445611953735352e+00
